name,date,year,month,doy,LAI,FAPAR,LST
BALAGANSK_RS,2000-02-18,2000,2,48,,,
BALAGANSK_RS,2000-02-26,2000,2,56,,,-15.465508092222327
BALAGANSK_RS,2000-03-05,2000,3,64,0.1,0.08,-13.96892720426731
BALAGANSK_RS,2000-03-13,2000,3,72,,,-11.581220492214939
BALAGANSK_RS,2000-03-21,2000,3,80,0.1,0.06,-7.576270596041113
BALAGANSK_RS,2000-03-29,2000,3,88,0.1,0.06290878754171302,-5.942455932454427
BALAGANSK_RS,2000-04-06,2000,4,96,0.10207373271889396,0.06894470046082947,-4.247907978524131
BALAGANSK_RS,2000-04-14,2000,4,104,0.21953274607430104,0.1284718498659517,-0.751588699321198
BALAGANSK_RS,2000-04-22,2000,4,112,0.21823265512447856,0.11363673701503851,10.913024152780405
BALAGANSK_RS,2000-04-30,2000,4,120,0.31434406819796346,0.16955985081695493,9.930253149547967
BALAGANSK_RS,2000-05-08,2000,5,128,0.42301218045898886,0.1927643891473677,10.353618200681812
BALAGANSK_RS,2000-05-16,2000,5,136,0.7780525616418126,0.3219097888675622,12.772131762185357
BALAGANSK_RS,2000-05-24,2000,5,144,0.8299565599375236,0.34269157555642316,15.052476543973638
BALAGANSK_RS,2000-06-01,2000,6,152,0.9752632483247836,0.3815068358655897,20.505072580645184
BALAGANSK_RS,2000-06-09,2000,6,160,1.1634712460449723,0.4421329372267707,25.537188380020766
BALAGANSK_RS,2000-06-17,2000,6,168,1.087198150789356,0.42375743864653537,29.256541870460957
BALAGANSK_RS,2000-06-25,2000,6,176,1.0185991932526575,0.40420633174428516,30.068329087048856
BALAGANSK_RS,2000-07-03,2000,7,184,0.6608861927996836,0.2819143698624116,30.010434688847845
BALAGANSK_RS,2000-07-11,2000,7,192,1.118994249357641,0.4250940902973201,26.136438942381208
BALAGANSK_RS,2000-07-19,2000,7,200,1.420697685820748,0.5043601686605211,25.95539499036609
BALAGANSK_RS,2000-07-27,2000,7,208,1.1723930122480848,0.4763785194944615,25.324621906032327
BALAGANSK_RS,2000-08-04,2000,8,216,0.8710743801652887,0.3393756299133238,26.140745657878323
BALAGANSK_RS,2000-08-12,2000,8,224,,,26.48338287621629
BALAGANSK_RS,2000-08-20,2000,8,232,0.9352872980218818,0.4316704103567372,20.781039528114025
BALAGANSK_RS,2000-08-28,2000,8,240,0.9482545282224089,0.422983098146588,20.10050586965768
BALAGANSK_RS,2000-09-05,2000,9,248,0.9407120256986212,0.4339545443566888,17.47405394990368
BALAGANSK_RS,2000-09-13,2000,9,256,0.8906918392204622,0.4193042630937879,16.80905795168225
BALAGANSK_RS,2000-09-21,2000,9,264,0.5950579000920582,0.3864160085275444,15.770222617459632
BALAGANSK_RS,2000-09-29,2000,9,272,0.49497713527068865,0.3458135418203271,12.490040314213745
BALAGANSK_RS,2000-10-07,2000,10,280,0.478216090697992,0.3364556754541728,8.350014404897692
BALAGANSK_RS,2000-10-15,2000,10,288,0.3340060017069074,0.24767007130468296,5.3065311990514585
BALAGANSK_RS,2000-10-23,2000,10,296,0.11546698393813211,0.09852369621257187,2.835194120522341
BALAGANSK_RS,2000-10-31,2000,10,304,0.2050047470500474,0.16506374610063748,-0.8639117114607748
BALAGANSK_RS,2000-11-08,2000,11,312,0.0821927374301676,0.03680167597765363,0.45000000000002655
BALAGANSK_RS,2000-11-16,2000,11,320,0.05280723100990788,0.03361029028333045,-24.712262944811403
BALAGANSK_RS,2000-11-24,2000,11,328,0.028896103896103892,0.026038961038961042,-22.91660233328529
BALAGANSK_RS,2000-12-02,2000,12,336,0.014465408805031447,0.033270440251572324,-19.171253333333308
BALAGANSK_RS,2000-12-10,2000,12,344,0.01780202235231506,0.016718999467802025,-17.234767115398427
BALAGANSK_RS,2000-12-18,2000,12,352,0.0,0.02137466307277628,-19.51174339147632
BALAGANSK_RS,2000-12-26,2000,12,360,0.01385135135135135,0.01277027027027027,-20.670767777710054
BALAGANSK_RS,2001-01-01,2001,1,0,0.0,0.02,
BALAGANSK_RS,2001-01-09,2001,1,8,0.001886792452830189,0.03037735849056604,-35.61451512800618
BALAGANSK_RS,2001-01-17,2001,1,16,0.009132113479939568,0.015167030384421694,-29.32038017421836
BALAGANSK_RS,2001-01-25,2001,1,24,0.008514294641462274,0.017361349789095464,-28.990259407453994
BALAGANSK_RS,2001-02-02,2001,2,32,0.1,0.08,-28.88554582812217
BALAGANSK_RS,2001-02-10,2001,2,40,,,-28.464182702045747
BALAGANSK_RS,2001-02-18,2001,2,48,,,-21.96693993369666
BALAGANSK_RS,2001-02-26,2001,2,56,0.1,0.08,-21.28183728392503
BALAGANSK_RS,2001-03-06,2001,3,64,,,-12.201225700164715
BALAGANSK_RS,2001-03-14,2001,3,72,,,-11.74243369963367
BALAGANSK_RS,2001-03-22,2001,3,80,,,-14.557555747064495
BALAGANSK_RS,2001-03-30,2001,3,88,0.1,0.0648646229581562,-6.153730250481664
BALAGANSK_RS,2001-04-07,2001,4,96,0.11714617262214376,0.0758537073346404,0.6047508522306476
BALAGANSK_RS,2001-04-15,2001,4,104,0.24202348799805787,0.14336721997997148,2.285104937852367
BALAGANSK_RS,2001-04-23,2001,4,112,0.2968428216356965,0.17189223576754645,8.288806412154795
BALAGANSK_RS,2001-05-01,2001,5,120,0.3120633202543633,0.17738573941279936,11.244476008833596
BALAGANSK_RS,2001-05-09,2001,5,128,0.437974714498814,0.23393710414985455,16.58804187780861
BALAGANSK_RS,2001-05-17,2001,5,136,0.7993940143457828,0.3386505070492207,16.023370861127063
BALAGANSK_RS,2001-05-25,2001,5,144,0.9589247939309944,0.3977455199747123,17.420149992589334
