name,date,year,month,doy,LAI,FAPAR,LST
DURHAM_UK,2013-08-05,2013,8,216,0.5320718938082283,0.2970088218319729,20.765625596943668
DURHAM_UK,2013-08-13,2013,8,224,1.3770391524020351,0.5524405616857331,22.341988746263446
DURHAM_UK,2013-08-21,2013,8,232,1.468560348684973,0.5740808074112129,24.03137627140063
DURHAM_UK,2013-08-29,2013,8,240,1.3915001473622173,0.5638544061302682,24.545133345212673
DURHAM_UK,2013-09-06,2013,9,248,0.9360703084455873,0.4691723639973831,23.16918239540752
DURHAM_UK,2013-09-14,2013,9,256,0.9262356187950248,0.49843769040536184,
DURHAM_UK,2013-09-22,2013,9,264,1.14590236179346,0.5721479752558477,20.848124473639913
DURHAM_UK,2013-09-30,2013,9,272,0.5636626139817629,0.4103920972644378,20.848124473639913
DURHAM_UK,2013-10-08,2013,10,280,1.0770519997894035,0.5594364788262756,10.15025000000003
DURHAM_UK,2013-10-16,2013,10,288,1.1357345138019441,0.5858243903893161,12.20954201101931
DURHAM_UK,2013-10-24,2013,10,296,1.1713158553280445,0.6009739007551566,10.823851680370431
DURHAM_UK,2013-11-01,2013,11,304,1.091831200185204,0.520070939577339,8.797620294408595
DURHAM_UK,2013-11-09,2013,11,312,1.9117441532826147,0.6199729501267965,7.542874265433208
DURHAM_UK,2013-11-17,2013,11,320,1.832141448295295,0.5938585517047055,5.716656772800893
DURHAM_UK,2013-11-25,2013,11,328,1.3410455644078418,0.5040340166502555,3.7944477182644385
DURHAM_UK,2013-12-03,2013,12,336,1.2501749034532954,0.48102255554933737,3.8979819319625775
DURHAM_UK,2013-12-11,2013,12,344,0.9094894275399692,0.3777024239298608,3.6095857721747273
DURHAM_UK,2013-12-19,2013,12,352,1.192001858395867,0.46524841965957564,1.5439748953975183
DURHAM_UK,2013-12-27,2013,12,360,1.1972050584280458,0.4661621578357614,3.2757002966193554
DURHAM_UK,2014-01-01,2014,1,0,1.1616415738512336,0.45465145239827587,4.4163021700216945
DURHAM_UK,2014-01-09,2014,1,8,1.2257847280924206,0.47397914905607175,4.715339663129454
DURHAM_UK,2014-01-17,2014,1,16,1.0545069033530565,0.42565497323189655,3.955532379123785
DURHAM_UK,2014-01-25,2014,1,24,0.3076029166033722,0.14923439161476526,3.7127861584694837
DURHAM_UK,2014-02-02,2014,2,32,1.5424859392575931,0.5244347581552304,
DURHAM_UK,2014-02-10,2014,2,40,0.652045704302741,0.4213390064527039,5.3927402446127255
DURHAM_UK,2014-02-18,2014,2,48,0.8049255389419318,0.4951957605236294,5.394040768782789
DURHAM_UK,2014-02-26,2014,2,56,0.716651331216051,0.4731070612329705,6.7660000000000196
DURHAM_UK,2014-03-06,2014,3,64,0.8030696726531651,0.4986424942328649,11.14866352475711
DURHAM_UK,2014-03-14,2014,3,72,0.6441897210071242,0.41675230055740065,11.980497759934861
DURHAM_UK,2014-03-22,2014,3,80,0.8731160896130341,0.5297009100878759,11.846007621053964
DURHAM_UK,2014-03-30,2014,3,88,0.7515507093268936,0.3649177482644131,9.941746548166988
