name,date,year,month,doy,NDVI,EVI,VCI
ARHARA_RS,2000-02-18,2000,2,48,,,
ARHARA_RS,2000-03-05,2000,3,64,,,
ARHARA_RS,2000-03-21,2000,3,80,,,
ARHARA_RS,2000-04-06,2000,4,96,0.27331008695652176,0.11960054731457793,14.639148061546367
ARHARA_RS,2000-04-22,2000,4,112,0.2879810445950044,0.11608029628880571,16.780847904168464
ARHARA_RS,2000-05-08,2000,5,128,0.4072186773182325,0.16175577409242595,33.27398301201132
ARHARA_RS,2000-05-24,2000,5,144,0.6748685711396504,0.4040550814035797,70.19691403293609
ARHARA_RS,2000-06-09,2000,6,160,0.7425020578420469,0.49719095459601576,79.52203259893622
ARHARA_RS,2000-06-25,2000,6,176,0.7807118363838609,0.5771768834058045,84.83337575438556
ARHARA_RS,2000-07-11,2000,7,192,0.7581103751643242,0.5234890079886743,81.70978171929258
ARHARA_RS,2000-07-27,2000,7,208,0.7507011072909294,0.5254932096268581,80.75099863284163
ARHARA_RS,2000-08-12,2000,8,224,0.7373350422134067,0.5252762842030314,79.01079139553372
ARHARA_RS,2000-08-28,2000,8,240,0.7458185054100515,0.43426935483870954,80.12457622957224
ARHARA_RS,2000-09-13,2000,9,256,0.6438721559308322,0.3457466579027203,66.09746246455981
ARHARA_RS,2000-09-29,2000,9,272,0.45809220851451105,0.21494749216300937,40.395271371360174
ARHARA_RS,2000-10-15,2000,10,288,0.35512941146728694,0.13522878956416223,26.125424436966387
ARHARA_RS,2000-10-31,2000,10,304,0.3029081245413566,0.12216780584966969,18.874476882486192
ARHARA_RS,2000-11-16,2000,11,320,,,
ARHARA_RS,2000-12-02,2000,12,336,,,
ARHARA_RS,2000-12-18,2000,12,352,,,
ARHARA_RS,2001-01-01,2001,1,0,,,
ARHARA_RS,2001-01-17,2001,1,16,,,
ARHARA_RS,2001-02-02,2001,2,32,,,
ARHARA_RS,2001-02-18,2001,2,48,,,
ARHARA_RS,2001-03-06,2001,3,64,,,
ARHARA_RS,2001-03-22,2001,3,80,0.26407326951003063,0.11324971763566935,13.628460821045797
ARHARA_RS,2001-04-07,2001,4,96,0.2803186722621093,0.10737327333400751,15.625959354666874
ARHARA_RS,2001-04-23,2001,4,112,0.2656895338254626,0.09480116796440491,13.615881797183414
ARHARA_RS,2001-05-09,2001,5,128,0.357851309535848,0.15217828395186572,26.390345648598533
ARHARA_RS,2001-05-25,2001,5,144,0.6291576802507836,0.35377624127818785,63.87864155757153
ARHARA_RS,2001-06-10,2001,6,160,0.7466119021134593,0.4546785165335219,80.13404415531781
