name,date,year,month,doy,NDVI,EVI,VCI
KUANTAN_MY,2000-02-18,2000,2,48,0.6678950950773059,0.39004988448551636,46.103352483054636
KUANTAN_MY,2000-03-05,2000,3,64,0.6254095782784517,0.3914438590410166,40.68808680881873
KUANTAN_MY,2000-03-21,2000,3,80,0.6562232747700611,0.4030130252795066,43.094416575594146
KUANTAN_MY,2000-04-06,2000,4,96,0.7164994030545002,0.4432354523606478,55.23135929874213
KUANTAN_MY,2000-04-22,2000,4,112,0.7175820815278446,0.39053017172203497,53.410011593217774
KUANTAN_MY,2000-05-08,2000,5,128,0.7047871488156133,0.40060789328716456,50.747466963559866
KUANTAN_MY,2000-05-24,2000,5,144,0.6532615376838701,0.3974254814739928,42.76571322584334
KUANTAN_MY,2000-06-09,2000,6,160,0.6751729664414787,0.44293584884934367,46.8762664482873
KUANTAN_MY,2000-06-25,2000,6,176,0.6535294141745184,0.37255111634576,42.975486641400224
KUANTAN_MY,2000-07-11,2000,7,192,0.6428667593388263,0.4188531415862103,40.52756369597283
KUANTAN_MY,2000-07-27,2000,7,208,0.7824937007874017,0.5256451006124234,74.7971763399539
KUANTAN_MY,2000-08-12,2000,8,224,0.6878009014423078,0.40877584134615386,51.18558354553672
KUANTAN_MY,2000-08-28,2000,8,240,0.6254145023505029,0.43035869180609626,37.683341057631935
KUANTAN_MY,2000-09-13,2000,9,256,0.7081434791889012,0.46481829242262557,47.86751520391544
KUANTAN_MY,2000-09-29,2000,9,272,0.7083804878048782,0.6004073170731707,46.33480579457667
KUANTAN_MY,2000-10-15,2000,10,288,0.7015708006879419,0.4027624880565642,45.0445845515485
KUANTAN_MY,2000-10-31,2000,10,304,0.611482046500062,0.3872281114012186,35.334818882960235
KUANTAN_MY,2000-11-16,2000,11,320,0.5938103626200372,0.34456431130858534,34.2599083618384
KUANTAN_MY,2000-12-02,2000,12,336,0.6322934849633561,0.39619788728834976,39.05451955497656
KUANTAN_MY,2000-12-18,2000,12,352,0.742354291938998,0.4592765795206971,56.46784027605173
KUANTAN_MY,2001-01-01,2001,1,0,0.6828123161764706,0.22863738970588238,43.688274459565
KUANTAN_MY,2001-01-17,2001,1,16,,,
KUANTAN_MY,2001-02-02,2001,2,32,0.663226947941477,0.35868291255529117,46.504934250555436
KUANTAN_MY,2001-02-18,2001,2,48,0.7317999515972894,0.5025642061955469,59.47877283558071
KUANTAN_MY,2001-03-06,2001,3,64,0.7270266978081208,0.4561867409270572,55.73965181163171
KUANTAN_MY,2001-03-22,2001,3,80,0.6889997897687455,0.4744883672039242,50.17471039986417
KUANTAN_MY,2001-04-07,2001,4,96,0.6469256258411844,0.3976297711978466,40.435319809361545
KUANTAN_MY,2001-04-23,2001,4,112,0.6951703978375382,0.4323873024674244,49.24591117449056
KUANTAN_MY,2001-05-09,2001,5,128,0.7091510476190475,0.41850004481792724,53.723007835728545
KUANTAN_MY,2001-05-25,2001,5,144,0.7948221402991362,0.4954201601011164,68.74602193290258
KUANTAN_MY,2001-06-10,2001,6,160,0.7713464971598595,0.47299645658642137,68.83327039730413
KUANTAN_MY,2001-06-26,2001,6,176,,,
KUANTAN_MY,2001-07-12,2001,7,192,0.6597709742019084,0.3778378077512075,44.680628109481766
KUANTAN_MY,2001-07-28,2001,7,208,0.6420145920721477,0.42838970218120803,40.401271000610976
KUANTAN_MY,2001-08-13,2001,8,224,0.6725758052913438,0.4065582207657262,46.66243949560294
KUANTAN_MY,2001-08-29,2001,8,240,0.7323670921509349,0.4122053297503079,54.2674834468748
KUANTAN_MY,2001-09-14,2001,9,256,0.6567146169354837,0.4710157910341556,43.526340874317356
KUANTAN_MY,2001-09-30,2001,9,272,0.7076546245568806,0.4110021350306157,54.033838852292845
KUANTAN_MY,2001-10-16,2001,10,288,0.7157517658399791,0.5245091578301639,53.08975254355509
KUANTAN_MY,2001-11-01,2001,11,304,0.8027556023145713,0.526202524986849,71.27339582231326
KUANTAN_MY,2001-11-17,2001,11,320,0.749523473541384,0.48384884667571226,55.708419185171664
KUANTAN_MY,2001-12-03,2001,12,336,0.6805139824945298,0.4533961050328227,48.85611499019371
KUANTAN_MY,2001-12-19,2001,12,352,0.6618793140407288,0.3854955902618283,49.7475479188723
KUANTAN_MY,2002-01-01,2002,1,0,0.6655928222429036,0.30656316891577473,48.724452355608435
KUANTAN_MY,2002-01-17,2002,1,16,0.7376257065427797,0.4348871080139372,56.08307238862474
KUANTAN_MY,2002-02-02,2002,2,32,0.6501670598087796,0.41523954916602707,44.43150095048993
KUANTAN_MY,2002-02-18,2002,2,48,0.5328642778390298,0.3716919514884234,25.856099753136295
KUANTAN_MY,2002-03-06,2002,3,64,0.6094375445486948,0.39390233471525204,35.949614631426456
KUANTAN_MY,2002-03-22,2002,3,80,0.6113297384914632,0.41460212340609465,35.24401192592576
KUANTAN_MY,2002-04-07,2002,4,96,0.6448208027254339,0.375435574363888,42.2083148011574
KUANTAN_MY,2002-04-23,2002,4,112,0.7362281969309461,0.435718925831202,48.19787725263197
KUANTAN_MY,2002-05-09,2002,5,128,0.6532808722941983,0.42420772511466975,42.13839098756424
KUANTAN_MY,2002-05-25,2002,5,144,0.6589110334065427,0.400484071205641,44.75672181859117
KUANTAN_MY,2002-06-10,2002,6,160,0.6495125713996867,0.36108446140625794,43.3547942120829
KUANTAN_MY,2002-06-26,2002,6,176,0.6379118049705141,0.37803561499578775,43.59043935933769
KUANTAN_MY,2002-07-12,2002,7,192,0.676964945756713,0.402968423482342,45.87318256352844
