name,date,year,month,doy,NDVI,EVI,VCI
REYKJAVIK_IC,2001-03-22,2001,3,80,0.22401485094106327,0.10683190685533732,38.04301433592788
REYKJAVIK_IC,2001-04-07,2001,4,96,0.2328949224575008,0.11231723829406502,38.95171163505043
REYKJAVIK_IC,2001-04-23,2001,4,112,0.24933927054343058,0.13091360041013628,41.23065765860797
REYKJAVIK_IC,2001-05-09,2001,5,128,0.3215095570943298,0.1748464071073949,50.51163584362413
REYKJAVIK_IC,2001-05-25,2001,5,144,0.4122847734763781,0.21749919214114913,62.97905341521767
REYKJAVIK_IC,2001-06-10,2001,6,160,0.42973869211786897,0.24288417767455373,64.57302479204881
REYKJAVIK_IC,2001-06-26,2001,6,176,0.48200946431487857,0.26535936632369767,71.1035813469813
REYKJAVIK_IC,2001-07-12,2001,7,192,0.47921318459737217,0.2708861909717706,71.00719909244484
REYKJAVIK_IC,2001-07-28,2001,7,208,0.5180657109871081,0.28910996728882055,75.68409812550117
REYKJAVIK_IC,2001-08-13,2001,8,224,0.5167581605704477,0.2828708834015582,75.38453769781498
REYKJAVIK_IC,2001-08-29,2001,8,240,0.5088269763909109,0.2617640230394329,75.50289567004727
REYKJAVIK_IC,2001-09-14,2001,9,256,0.4836136908077997,0.23214738857938716,71.58547306245872
REYKJAVIK_IC,2001-09-30,2001,9,272,0.42789104975155673,0.20172646707340083,65.86115162130135
REYKJAVIK_IC,2001-10-16,2001,10,288,0.40317488602576795,0.19544074661380914,61.26168879994014
REYKJAVIK_IC,2001-11-01,2001,11,304,0.22287666455294863,0.07888833227647432,34.819402346621914
REYKJAVIK_IC,2001-11-17,2001,11,320,-0.09815361842105265,-0.011383881578947368,7.002255474415903
REYKJAVIK_IC,2001-12-03,2001,12,336,,,
REYKJAVIK_IC,2001-12-19,2001,12,352,,,
REYKJAVIK_IC,2002-01-01,2002,1,0,,,
REYKJAVIK_IC,2002-01-17,2002,1,16,0.2072357911518533,0.0790438421681945,33.4648692879796
REYKJAVIK_IC,2002-02-02,2002,2,32,,,
REYKJAVIK_IC,2002-02-18,2002,2,48,,,
REYKJAVIK_IC,2002-03-06,2002,3,64,0.1869,0.11130000000000001,27.624741281128944
REYKJAVIK_IC,2002-03-22,2002,3,80,,,
REYKJAVIK_IC,2002-04-07,2002,4,96,0.2511944670376713,0.11535569349315071,39.61022999573627
REYKJAVIK_IC,2002-04-23,2002,4,112,0.25057298542782414,0.12113491094781415,42.26659608286002
REYKJAVIK_IC,2002-05-09,2002,5,128,0.30276719150265546,0.15331868166198062,48.241121976752154
REYKJAVIK_IC,2002-05-25,2002,5,144,0.4412555318710034,0.24639388021728667,65.5947034926597
REYKJAVIK_IC,2002-06-10,2002,6,160,0.4662120486734491,0.26140128997938694,69.6010252802607
REYKJAVIK_IC,2002-06-26,2002,6,176,0.4482799911660778,0.28263479934376595,67.58672096852555
REYKJAVIK_IC,2002-07-12,2002,7,192,0.5862758630864561,0.3021856004721157,77.57470498617997
REYKJAVIK_IC,2002-07-28,2002,7,208,0.5195443914373089,0.2895821651376147,74.35690391369687
REYKJAVIK_IC,2002-08-13,2002,8,224,0.48227652991218445,0.27607958287596057,71.99565150248823
REYKJAVIK_IC,2002-08-29,2002,8,240,0.481556173518938,0.2559174295888637,72.53819983911255
REYKJAVIK_IC,2002-09-14,2002,9,256,0.2092333333333333,0.028466666666666668,52.23791945048742
REYKJAVIK_IC,2002-09-30,2002,9,272,0.4364501302460203,0.22236138929088275,64.86660135519215
REYKJAVIK_IC,2002-10-16,2002,10,288,0.3972218728592959,0.19321132346896833,60.78824862715826
REYKJAVIK_IC,2002-11-01,2002,11,304,0.33249503529684066,0.14833891910658495,47.74214998095078
REYKJAVIK_IC,2002-11-17,2002,11,320,0.3145962786259542,0.17750429389312974,40.03318429636409
REYKJAVIK_IC,2002-12-03,2002,12,336,,,
REYKJAVIK_IC,2002-12-19,2002,12,352,,,
REYKJAVIK_IC,2003-01-01,2003,1,0,,,
REYKJAVIK_IC,2003-01-17,2003,1,16,,,
REYKJAVIK_IC,2003-02-02,2003,2,32,0.1715,0.12840000000000001,33.57388408162505
